,id,result,completed_by_id,lead_time,project_id,task_id
10,118423,"[{""id"": ""3p85i6kTWl"", ""type"": ""rectanglelabels"", ""value"": {""x"": 32.5, ""y"": 41.75, ""width"": 41, ""height"": 29.75, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 400}]",131,5.597,352,497951
11,118424,"[{""id"": ""LgGFY1KMXJ"", ""type"": ""rectanglelabels"", ""value"": {""x"": 35.656836461126005, ""y"": 1, ""width"": 15.549597855227882, ""height"": 5.333333333333333, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""wUDbH-2qlA"", ""type"": ""rectanglelabels"", ""value"": {""x"": 32.707774798927616, ""y"": 4.333333333333333, ""width"": 32.43967828418231, ""height"": 5, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""ygQk2w4OCj"", ""type"": ""rectanglelabels"", ""value"": {""x"": 28.68632707774799, ""y"": 9, ""width"": 38.8739946380697, ""height"": 7, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""Ns6porR2IF"", ""type"": ""rectanglelabels"", ""value"": {""x"": 31.367292225201073, ""y"": 17, ""width"": 36.997319034852545, ""height"": 8.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""yCwRTFG2v5"", ""type"": ""rectanglelabels"", ""value"": {""x"": 29.222520107238605, ""y"": 23.333333333333332, ""width"": 39.94638069705094, ""height"": 4.666666666666667, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""qfa64WZl9c"", ""type"": ""rectanglelabels"", ""value"": {""x"": 15.281501340482574, ""y"": 32.333333333333336, ""width"": 33.78016085790885, ""height"": 11.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""IvdyciR-SV"", ""type"": ""rectanglelabels"", ""value"": {""x"": 17.42627345844504, ""y"": 45.333333333333336, ""width"": 17.962466487935657, ""height"": 4.333333333333333, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""P2oKoTo1ZX"", ""type"": ""rectanglelabels"", ""value"": {""x"": 9.383378016085791, ""y"": 49, ""width"": 55.76407506702413, ""height"": 14.333333333333334, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""JUmcKtZSPk"", ""type"": ""rectanglelabels"", ""value"": {""x"": 45.57640750670241, ""y"": 64.66666666666667, ""width"": 28.41823056300268, ""height"": 10, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""89vXYMVHt0"", ""type"": ""rectanglelabels"", ""value"": {""x"": 0, ""y"": 67.33333333333333, ""width"": 24.664879356568363, ""height"": 20, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""ByaSwDuJ9P"", ""type"": ""rectanglelabels"", ""value"": {""x"": 28.41823056300268, ""y"": 85.66666666666667, ""width"": 37.265415549597854, ""height"": 14.333333333333334, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}, {""id"": ""hGw6PL77vu"", ""type"": ""rectanglelabels"", ""value"": {""x"": 61.66219839142091, ""y"": 76.66666666666667, ""width"": 18.766756032171582, ""height"": 12, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 373, ""original_height"": 300}]",131,40.063,352,497953
12,118425,"[{""id"": ""0Mhy-B8d5d"", ""type"": ""rectanglelabels"", ""value"": {""x"": 27.25563909774436, ""y"": 84.66666666666667, ""width"": 24.81203007518797, ""height"": 14.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""du3EsteCs-"", ""type"": ""rectanglelabels"", ""value"": {""x"": 2.0676691729323307, ""y"": 69.66666666666667, ""width"": 32.70676691729323, ""height"": 15, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""j3oseZNajF"", ""type"": ""rectanglelabels"", ""value"": {""x"": 74.24812030075188, ""y"": 90, ""width"": 13.157894736842104, ""height"": 8.333333333333334, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""Fqv6XFDu5X"", ""type"": ""rectanglelabels"", ""value"": {""x"": 60.526315789473685, ""y"": 76.66666666666667, ""width"": 19.360902255639097, ""height"": 9, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""z7grAp94Wk"", ""type"": ""rectanglelabels"", ""value"": {""x"": 75.56390977443608, ""y"": 49, ""width"": 11.278195488721805, ""height"": 9.333333333333334, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""TvjHI6Qo0y"", ""type"": ""rectanglelabels"", ""value"": {""x"": 40.41353383458647, ""y"": 63.666666666666664, ""width"": 23.49624060150376, ""height"": 8.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""dFiOzKMaYF"", ""type"": ""rectanglelabels"", ""value"": {""x"": 8.646616541353383, ""y"": 50, ""width"": 64.66165413533835, ""height"": 15, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""Mkgw_r7-nT"", ""type"": ""rectanglelabels"", ""value"": {""x"": 6.578947368421052, ""y"": 39.333333333333336, ""width"": 47.932330827067666, ""height"": 9.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""6Dj9MSzSmp"", ""type"": ""rectanglelabels"", ""value"": {""x"": 36.65413533834587, ""y"": 29, ""width"": 10.338345864661655, ""height"": 6.666666666666667, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""8LdMUaLJkL"", ""type"": ""rectanglelabels"", ""value"": {""x"": 9.962406015037594, ""y"": 16.333333333333332, ""width"": 13.157894736842104, ""height"": 13, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}, {""id"": ""L0yvESloGS"", ""type"": ""rectanglelabels"", ""value"": {""x"": 36.8421052631579, ""y"": 10, ""width"": 11.466165413533835, ""height"": 11, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 532, ""original_height"": 300}]",131,27.739,352,497955
13,118426,"[{""id"": ""_GCUZxzkhD"", ""type"": ""rectanglelabels"", ""value"": {""x"": 41, ""y"": 85, ""width"": 20, ""height"": 15, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 300}, {""id"": ""2kDyGpWu3Z"", ""type"": ""rectanglelabels"", ""value"": {""x"": 36, ""y"": 32.666666666666664, ""width"": 18.25, ""height"": 16.333333333333332, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 300}]",131,11.865,352,497957
14,118428,"[{""id"": ""wBmuxUc-Tt"", ""type"": ""rectanglelabels"", ""value"": {""x"": 43.87527839643653, ""y"": 52.666666666666664, ""width"": 14.922048997772828, ""height"": 6.666666666666667, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 449, ""original_height"": 300}, {""id"": ""SEMFGTXU70"", ""type"": ""rectanglelabels"", ""value"": {""x"": 46.102449888641424, ""y"": 60.666666666666664, ""width"": 32.29398663697105, ""height"": 10, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 449, ""original_height"": 300}, {""id"": ""z8HIiC_Xa8"", ""type"": ""rectanglelabels"", ""value"": {""x"": 82.40534521158129, ""y"": 65.33333333333333, ""width"": 15.144766146993318, ""height"": 11, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 449, ""original_height"": 300}, {""id"": ""kj2RufN-ay"", ""type"": ""rectanglelabels"", ""value"": {""x"": 72.60579064587974, ""y"": 73.66666666666667, ""width"": 18.70824053452116, ""height"": 14.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 449, ""original_height"": 300}, {""id"": ""WH4CnsZ4_U"", ""type"": ""rectanglelabels"", ""value"": {""x"": 44.766146993318486, ""y"": 91, ""width"": 45.657015590200444, ""height"": 8.666666666666666, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 449, ""original_height"": 300}]",131,16.891,352,497961
15,118429,"[{""id"": ""zh-FyHHP1h"", ""type"": ""rectanglelabels"", ""value"": {""x"": 35.5, ""y"": 38.5, ""width"": 21.5, ""height"": 15.75, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 400}, {""id"": ""P74qFtS-5J"", ""type"": ""rectanglelabels"", ""value"": {""x"": 58, ""y"": 8.75, ""width"": 18.25, ""height"": 11.25, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 400}]",131,8.509,352,497963
16,118430,"[{""id"": ""pEGeZK4QvT"", ""type"": ""rectanglelabels"", ""value"": {""x"": 1.6666666666666667, ""y"": 52.5, ""width"": 90.66666666666667, ""height"": 47.25, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""-_-Byu8CnP"", ""type"": ""rectanglelabels"", ""value"": {""x"": 23.333333333333332, ""y"": 14, ""width"": 15.666666666666666, ""height"": 6.5, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""lt96Ao9hxf"", ""type"": ""rectanglelabels"", ""value"": {""x"": 33.333333333333336, ""y"": 21.25, ""width"": 38.333333333333336, ""height"": 10.5, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""wMlrlzS7DK"", ""type"": ""rectanglelabels"", ""value"": {""x"": 59.666666666666664, ""y"": 12.25, ""width"": 15.333333333333334, ""height"": 7.75, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""r718R-JPXD"", ""type"": ""rectanglelabels"", ""value"": {""x"": 36.333333333333336, ""y"": 9.25, ""width"": 23.666666666666668, ""height"": 8.75, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}]",131,14.619000000000002,352,497965
17,118432,"[{""id"": ""rraJCcOjmg"", ""type"": ""rectanglelabels"", ""value"": {""x"": 32.666666666666664, ""y"": 19, ""width"": 16, ""height"": 6, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""D7EQ1soYoA"", ""type"": ""rectanglelabels"", ""value"": {""x"": 29, ""y"": 29.5, ""width"": 31.666666666666668, ""height"": 11, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""8SvqXGKSBm"", ""type"": ""rectanglelabels"", ""value"": {""x"": 70.33333333333333, ""y"": 81.25, ""width"": 29, ""height"": 17.25, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}, {""id"": ""t46Jswi1Y-"", ""type"": ""rectanglelabels"", ""value"": {""x"": 8.333333333333334, ""y"": 53, ""width"": 72.33333333333333, ""height"": 25.75, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 400}]",131,14.56,352,497967
18,118433,"[{""id"": ""acCpMclLkX"", ""type"": ""rectanglelabels"", ""value"": {""x"": 0, ""y"": 49.333333333333336, ""width"": 15.077605321507761, ""height"": 7.333333333333333, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 451, ""original_height"": 300}, {""id"": ""EioRcn9l68"", ""type"": ""rectanglelabels"", ""value"": {""x"": 0, ""y"": 58.333333333333336, ""width"": 5.986696230598669, ""height"": 7.333333333333333, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 451, ""original_height"": 300}, {""id"": ""K_Cw30D8hc"", ""type"": ""rectanglelabels"", ""value"": {""x"": 15.964523281596453, ""y"": 54, ""width"": 9.534368070953438, ""height"": 8, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 451, ""original_height"": 300}, {""id"": ""K0Ha_PG3rW"", ""type"": ""rectanglelabels"", ""value"": {""x"": 27.0509977827051, ""y"": 54, ""width"": 32.37250554323725, ""height"": 28.333333333333332, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 451, ""original_height"": 300}, {""id"": ""xY7mQeNzQK"", ""type"": ""rectanglelabels"", ""value"": {""x"": 0.22172949002217296, ""y"": 71, ""width"": 32.150776053215075, ""height"": 29, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 451, ""original_height"": 300}]",131,28.119,352,497969
19,118434,"[{""id"": ""zV3wSC0ndA"", ""type"": ""rectanglelabels"", ""value"": {""x"": 20, ""y"": 22.332506203473944, ""width"": 54, ""height"": 15.384615384615385, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 403}, {""id"": ""INljNQavH0"", ""type"": ""rectanglelabels"", ""value"": {""x"": 21, ""y"": 42.67990074441688, ""width"": 64.33333333333333, ""height"": 34.24317617866005, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 403}, {""id"": ""qfZfxD8_zb"", ""type"": ""rectanglelabels"", ""value"": {""x"": 25.666666666666668, ""y"": 17.3697270471464, ""width"": 32.333333333333336, ""height"": 4.4665012406947895, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 403}]",131,12.474,352,497971
20,118435,"[{""id"": ""0-kZHf61FZ"", ""type"": ""rectanglelabels"", ""value"": {""x"": 83.25, ""y"": 2.75, ""width"": 13.75, ""height"": 5.5, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 400}, {""id"": ""OkwOkk0NKB"", ""type"": ""rectanglelabels"", ""value"": {""x"": 47.25, ""y"": 49, ""width"": 22.25, ""height"": 21, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 400}, {""id"": ""iOdkQ0X7JW"", ""type"": ""rectanglelabels"", ""value"": {""x"": 37.5, ""y"": 74.5, ""width"": 15.5, ""height"": 10.25, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 400, ""original_height"": 400}]",131,10.56,352,497973
21,118436,"[{""id"": ""o8CPR3zA_u"", ""type"": ""rectanglelabels"", ""value"": {""x"": 12, ""y"": 21.666666666666668, ""width"": 72, ""height"": 43.666666666666664, ""rotation"": 0, ""rectanglelabels"": [""Potholes""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 300, ""original_height"": 300}]",131,4.743,352,497975
