,id,result,completed_by_id,lead_time,project_id,task_id
16,117864,"[{""id"": ""-GDfpbZorG"", ""type"": ""rectanglelabels"", ""value"": {""x"": 30, ""y"": 19.866666666666667, ""width"": 27.066666666666666, ""height"": 17.066666666666666, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,6.263999999999999,353,498051
17,117866,"[{""id"": ""3Hce34tN4m"", ""type"": ""rectanglelabels"", ""value"": {""x"": 74.26666666666667, ""y"": 55.86666666666667, ""width"": 20.266666666666666, ""height"": 18.266666666666666, ""rotation"": 0, ""rectanglelabels"": [""headlamp""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""KR5zvscMNR"", ""type"": ""rectanglelabels"", ""value"": {""x"": 81.33333333333333, ""y"": 74.93333333333334, ""width"": 17.733333333333334, ""height"": 18.133333333333333, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,11.79,353,498053
18,117876,"[{""id"": ""M7aduoQyyb"", ""type"": ""rectanglelabels"", ""value"": {""x"": 30.533333333333335, ""y"": 64.26666666666667, ""width"": 38.8, ""height"": 32.8, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,9.902000000000001,353,498057
19,117878,"[{""id"": ""wY7qtn-POE"", ""type"": ""rectanglelabels"", ""value"": {""x"": 39.06666666666667, ""y"": 49.06666666666667, ""width"": 51.46666666666667, ""height"": 49.733333333333334, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,8.272,353,498059
20,117950,"[{""id"": ""ZGvhCN5Qc-"", ""type"": ""rectanglelabels"", ""value"": {""x"": 48.266666666666666, ""y"": 25.2, ""width"": 45.46666666666667, ""height"": 51.733333333333334, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,6.537999999999999,353,498077
21,117836,"[{""id"": ""WBHCTsaeJg"", ""type"": ""rectanglelabels"", ""value"": {""x"": 19.333333333333332, ""y"": 62.53333333333333, ""width"": 42.93333333333332, ""height"": 26.666666666666668, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""MvT7XyFEiZ"", ""type"": ""rectanglelabels"", ""value"": {""x"": 22.666666666666668, ""y"": 36, ""width"": 44.266666666666666, ""height"": 26.133333333333333, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,2595.482,353,498033
22,117857,"[{""id"": ""Id4y_868dE"", ""type"": ""rectanglelabels"", ""value"": {""x"": 18.8, ""y"": 64, ""width"": 43.46666666666667, ""height"": 21.46666666666666, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""mx9F1PJG_0"", ""type"": ""rectanglelabels"", ""value"": {""x"": 50.13333333333333, ""y"": 38, ""width"": 35.06666666666667, ""height"": 28, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,2680.139,353,498045
23,117948,"[{""id"": ""zLGAjNJLDg"", ""type"": ""rectanglelabels"", ""value"": {""x"": 29.6, ""y"": 28.8, ""width"": 47.2, ""height"": 29.866666666666667, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,12.509,353,498075
24,117872,"[{""id"": ""Z8PxBrZVsx"", ""type"": ""rectanglelabels"", ""value"": {""x"": 2.933333333333333, ""y"": 54.266666666666666, ""width"": 29.2, ""height"": 34.266666666666666, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""x2Gkk9XYEz"", ""type"": ""rectanglelabels"", ""value"": {""x"": 34.13333333333333, ""y"": 38.266666666666666, ""width"": 60.4, ""height"": 42.53333333333333, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""LL6Gt7Sdto"", ""type"": ""rectanglelabels"", ""value"": {""x"": 3.7333333333333334, ""y"": 18.666666666666668, ""width"": 32.13333333333333, ""height"": 34.666666666666664, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""EIPtvlBS_H"", ""type"": ""rectanglelabels"", ""value"": {""x"": 37.86666666666667, ""y"": 6.933333333333334, ""width"": 33.6, ""height"": 26.933333333333334, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,2718.883,353,498055
25,117920,"[{""id"": ""-WX6rAsBru"", ""type"": ""rectanglelabels"", ""value"": {""x"": 16.4, ""y"": 18.933333333333334, ""width"": 51.86666666666667, ""height"": 39.06666666666668, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,2744.9770000000003,353,498061
26,117924,"[{""id"": ""1jFKtFYvNM"", ""type"": ""rectanglelabels"", ""value"": {""x"": 21.333333333333332, ""y"": 9.733333333333333, ""width"": 14.933333333333334, ""height"": 31.866666666666667, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,12.536,353,498063
27,117951,"[{""id"": ""2a0TMZgdSg"", ""type"": ""rectanglelabels"", ""value"": {""x"": 5.733333333333333, ""y"": 34.666666666666664, ""width"": 59.733333333333334, ""height"": 53.2, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,6.757000000000001,353,498079
28,117952,"[{""id"": ""Tu6-ZJF8jf"", ""type"": ""rectanglelabels"", ""value"": {""x"": 24.666666666666668, ""y"": 33.6, ""width"": 40.53333333333333, ""height"": 56.266666666666666, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""bjdGkQTW2a"", ""type"": ""rectanglelabels"", ""value"": {""x"": 2.4, ""y"": 74.8, ""width"": 10.533333333333333, ""height"": 9.466666666666667, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,8.247,353,498081
29,117953,"[{""id"": ""xOUeDpmrpG"", ""type"": ""rectanglelabels"", ""value"": {""x"": 37.6, ""y"": 73.33333333333333, ""width"": 37.2, ""height"": 23.466666666666665, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""-ZvLcJqvtD"", ""type"": ""rectanglelabels"", ""value"": {""x"": 15.6, ""y"": 33.733333333333334, ""width"": 36.4, ""height"": 37.2, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,13.902999999999999,353,498083
30,117956,"[{""id"": ""1PSthBE_cl"", ""type"": ""rectanglelabels"", ""value"": {""x"": 34.93333333333333, ""y"": 21.866666666666667, ""width"": 21.6, ""height"": 30.133333333333333, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,10.049,353,498087
31,117959,"[{""id"": ""6RfqUh1S8Y"", ""type"": ""rectanglelabels"", ""value"": {""x"": 2, ""y"": 27.2, ""width"": 61.6, ""height"": 39.06666666666667, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,16.714000000000002,353,498091
32,117955,"[{""id"": ""yDTD65KCQy"", ""type"": ""rectanglelabels"", ""value"": {""x"": 26.533333333333335, ""y"": 63.733333333333334, ""width"": 41.2, ""height"": 27.066666666666666, ""rotation"": 0, ""rectanglelabels"": [""headlamp""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""y__r5-0lYn"", ""type"": ""rectanglelabels"", ""value"": {""x"": 22, ""y"": 87.73333333333333, ""width"": 57.2, ""height"": 12.133333333333333, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""pMbOtaEodk"", ""type"": ""rectanglelabels"", ""value"": {""x"": 9.333333333333334, ""y"": 50.8, ""width"": 16, ""height"": 29.466666666666665, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,17.44,353,498085
33,117958,"[{""id"": ""3qD0JpZSdN"", ""type"": ""rectanglelabels"", ""value"": {""x"": 57.06666666666667, ""y"": 44.666666666666664, ""width"": 42.266666666666666, ""height"": 37.86666666666667, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""7Tv9cPrDUB"", ""type"": ""rectanglelabels"", ""value"": {""x"": 42.666666666666664, ""y"": 11.733333333333333, ""width"": 40.4, ""height"": 33.06666666666667, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,8.883,353,498089
34,117961,"[{""id"": ""fc9ht-H87g"", ""type"": ""rectanglelabels"", ""value"": {""x"": 83.46666666666667, ""y"": 33.333333333333336, ""width"": 16, ""height"": 22.4, ""rotation"": 0, ""rectanglelabels"": [""headlamp""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""oTDCtxKZNj"", ""type"": ""rectanglelabels"", ""value"": {""x"": 29.333333333333332, ""y"": 11.333333333333334, ""width"": 58.8, ""height"": 37.733333333333334, ""rotation"": 0, ""rectanglelabels"": [""hood""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""lcEWbjHhyA"", ""type"": ""rectanglelabels"", ""value"": {""x"": 29.866666666666667, ""y"": 49.6, ""width"": 68.4, ""height"": 43.6, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,14.862,353,498093
35,117962,"[{""id"": ""ALqCNrG5pU"", ""type"": ""rectanglelabels"", ""value"": {""x"": 28, ""y"": 29.6, ""width"": 40, ""height"": 56.666666666666664, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,9.597000000000001,353,498095
36,117964,"[{""id"": ""z7J7CNKje8"", ""type"": ""rectanglelabels"", ""value"": {""x"": 4.666666666666667, ""y"": 3.8666666666666667, ""width"": 52, ""height"": 55.333333333333336, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""Oi3wXjnT_F"", ""type"": ""rectanglelabels"", ""value"": {""x"": 0.26666666666666666, ""y"": 41.46666666666667, ""width"": 61.2, ""height"": 53.333333333333336, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""n7aE2h6aVq"", ""type"": ""rectanglelabels"", ""value"": {""x"": 61.333333333333336, ""y"": 31.6, ""width"": 16.4, ""height"": 26.8, ""rotation"": 0, ""rectanglelabels"": [""door""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,27.3,353,498097
37,117965,"[{""id"": ""59j9qdh2dR"", ""type"": ""rectanglelabels"", ""value"": {""x"": 40.93333333333333, ""y"": 53.333333333333336, ""width"": 28.933333333333334, ""height"": 15.2, ""rotation"": 0, ""rectanglelabels"": [""headlamp""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""gkY_GLaB_q"", ""type"": ""rectanglelabels"", ""value"": {""x"": 27.866666666666667, ""y"": 55.86666666666667, ""width"": 52.93333333333333, ""height"": 37.86666666666667, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""q5LLNIK9J4"", ""type"": ""rectanglelabels"", ""value"": {""x"": 56.266666666666666, ""y"": 35.86666666666667, ""width"": 35.6, ""height"": 18.133333333333333, ""rotation"": 0, ""rectanglelabels"": [""hood""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,14.41,353,498099
38,117968,"[{""id"": ""q9Bw6i9-ML"", ""type"": ""rectanglelabels"", ""value"": {""x"": 15.066666666666666, ""y"": 59.46666666666667, ""width"": 36.53333333333333, ""height"": 30.533333333333335, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""KR9KUl-0T1"", ""type"": ""rectanglelabels"", ""value"": {""x"": 46.4, ""y"": 37.333333333333336, ""width"": 29.066666666666666, ""height"": 33.06666666666667, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,21.2,353,498101
39,117969,"[{""id"": ""r1GMWrDFM6"", ""type"": ""rectanglelabels"", ""value"": {""x"": 36.13333333333333, ""y"": 50.666666666666664, ""width"": 29.466666666666665, ""height"": 29.466666666666665, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}, {""id"": ""TuK2WqtqjO"", ""type"": ""rectanglelabels"", ""value"": {""x"": 45.86666666666667, ""y"": 24, ""width"": 17.333333333333332, ""height"": 20, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,11.386,353,498103
40,117970,"[{""id"": ""u8-nlh03Ny"", ""type"": ""rectanglelabels"", ""value"": {""x"": 40.8, ""y"": 11.466666666666667, ""width"": 43.2, ""height"": 84.53333333333333, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,6.0889999999999995,353,498105
41,117972,"[{""id"": ""Md0ksUn-hb"", ""type"": ""rectanglelabels"", ""value"": {""x"": 16, ""y"": 31.466666666666665, ""width"": 48.266666666666666, ""height"": 22.266666666666666, ""rotation"": 0, ""rectanglelabels"": [""hood""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,9.488,353,498107
42,117974,"[{""id"": ""Btl6HyEzKH"", ""type"": ""rectanglelabels"", ""value"": {""x"": 10, ""y"": 61.733333333333334, ""width"": 29.066666666666666, ""height"": 20.533333333333335, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,11.357000000000001,353,498109
43,117975,"[{""id"": ""E1NNgarTKl"", ""type"": ""rectanglelabels"", ""value"": {""x"": 14.133333333333333, ""y"": 23.466666666666665, ""width"": 76.8, ""height"": 64.8, ""rotation"": 0, ""rectanglelabels"": [""front_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,5.624,353,498111
44,117976,"[{""id"": ""-apM2LFjnc"", ""type"": ""rectanglelabels"", ""value"": {""x"": 16.533333333333335, ""y"": 50.8, ""width"": 48.13333333333333, ""height"": 37.2, ""rotation"": 0, ""rectanglelabels"": [""rear_bumper""]}, ""to_name"": ""image"", ""from_name"": ""label"", ""image_rotation"": 0, ""original_width"": 1024, ""original_height"": 1024}]",131,6.237,353,498113
