,id,result,completed_by_id,lead_time,project_id,task_id
90,117106,"[{""id"": ""Kwgs_FCBvR"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,2.6260000000000003,356,498503
91,117107,"[{""id"": ""GP_CWlRbRy"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,2.44,356,498505
92,117108,"[{""id"": ""aB0XmPTAjL"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,5.085,356,498507
93,117109,"[{""id"": ""Q677Oq7Aeo"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,2.517,356,498509
94,117110,"[{""id"": ""bK2VtONkCU"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,2.344,356,498511
95,117111,"[{""id"": ""SzugRX1U4H"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,4.437,356,498513
96,117112,"[{""id"": ""Jofy_UZ0OE"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",76,3.1,356,498515
97,117113,"[{""id"": ""XSvNW4nMPI"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,15.047,356,498379
98,117114,"[{""id"": ""3ucZD3eCZ9"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,6.246,356,498381
99,117115,"[{""id"": ""pzNQscQS02"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.514,356,498383
100,117116,"[{""id"": ""PKa9V-nnG4"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,14.265,356,498379
101,117117,"[{""id"": ""XmeLPhjGPP"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.99,356,498385
102,117118,"[{""id"": ""3Azcu3gez8"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.693,356,498387
103,117119,"[{""id"": ""t_cZ0UFHA8"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,11.128,356,498381
104,117120,"[{""id"": ""TgkzMx_1-P"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.432,356,498389
105,117121,"[{""id"": ""Kpgao672um"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,6.188,356,498383
106,117122,"[{""id"": ""D1OJHOpFha"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.446,356,498391
107,117123,"[{""id"": ""Fmvrn4jOTj"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,4.2669999999999995,356,498385
108,117124,"[{""id"": ""kIfp5cfeRH"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.833,356,498393
109,117125,"[{""id"": ""58_xzvDAoy"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,4.952,356,498387
110,117126,"[{""id"": ""qeF9zpXhYa"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.447,356,498395
111,117127,"[{""id"": ""m2_0tSDFcq"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.122,356,498397
112,117128,"[{""id"": ""eE6mFv47Wq"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.457,356,498399
113,117129,"[{""id"": ""YZioeAQY5H"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.637,356,498401
114,117130,"[{""id"": ""9RaANfNRDX"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,25.921999999999997,356,498389
115,117131,"[{""id"": ""FbiJGqp6c2"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.9160000000000004,356,498403
116,117132,"[{""id"": ""ueBU83Cs6f"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.648,356,498405
117,117133,"[{""id"": ""LzB_kB4Rij"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,4.758,356,498391
118,117134,"[{""id"": ""SNbO5LRn3m"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",37,6.267,356,498379
119,117135,"[{""id"": ""AJHi8AYREo"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,4.92,356,498393
120,117136,"[{""id"": ""KoKLiu_5Xx"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.6289999999999996,356,498407
121,117137,"[{""id"": ""9xtJ7ZwpjV"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,2.775,356,498395
122,117138,"[{""id"": ""GKE0b1By98"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",37,2.905,356,498381
123,117139,"[{""id"": ""9vKseGMvF9"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.7439999999999998,356,498409
124,117140,"[{""id"": ""oiVLAxP-en"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,3.792,356,498397
125,117141,"[{""id"": ""CyOiXBgoni"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.665,356,498411
126,117142,"[{""id"": ""uCRjjCIMeT"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,5.456,356,498399
127,117143,"[{""id"": ""SD22oh2MKy"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.7289999999999996,356,498413
128,117144,"[{""id"": ""NUSs5ZjHHE"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,3.8489999999999998,356,498401
129,117145,"[{""id"": ""rEPR_5Fd37"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,3.609,356,498403
130,117146,"[{""id"": ""8UffJVReC8"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.605,356,498415
131,117147,"[{""id"": ""25OLFXYA-O"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,3.235,356,498417
132,117148,"[{""id"": ""C8B6h6LRJM"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,5.627000000000001,356,498405
133,117149,"[{""id"": ""XbnrWhHJY7"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.8160000000000003,356,498419
134,117150,"[{""id"": ""bBn5iX3xVm"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,4.928999999999999,356,498407
135,117151,"[{""id"": ""XIt1H5v4v6"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,3.765,356,498409
136,117152,"[{""id"": ""RT620TiNHH"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.7889999999999997,356,498421
137,117153,"[{""id"": ""CxvjgpuQcj"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,3.815,356,498411
138,117154,"[{""id"": ""ZMQcgbSuH9"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.8930000000000002,356,498423
139,117155,"[{""id"": ""h4AyGIu10c"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",34,3.687,356,498379
140,117156,"[{""id"": ""bte_BBIMeq"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.5989999999999998,356,498425
141,117157,"[{""id"": ""F-dHpudpdK"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,11.915999999999999,356,498413
142,117158,"[{""id"": ""10Sc5o8g4T"", ""type"": ""choices"", ""value"": {""choices"": [""dog""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",34,4.331,356,498381
143,117159,"[{""id"": ""LqZp3M1beG"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",154,2.235,356,498427
144,117160,"[{""id"": ""JaQx-gaWcm"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,2.497,356,498415
145,117161,"[{""id"": ""gDdaI9TbW3"", ""type"": ""choices"", ""value"": {""choices"": [""cat""]}, ""to_name"": ""image"", ""from_name"": ""choice""}]",117,2.793,356,498417
